Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
93,44.75164256275532,6.189479244375687,5.403624552066006,-0.3006732556397184,0.07830000000000004,0.1134,0.043200000000000016,4000,0.004890194920122854,0.004890194920122854,0.004890194920122854,93_87:0.07088963000479248; 93_106:0.07264267754317599,93_87:460; 93_106:460
94,27.10290903069544,31.81896363415797,5.221712312482486,-0.30365179722395735,0.348,0.357,0.339,4000,0.0014324993809911955,0.0014324993809911955,0.0014324993809911955,94_95:0.037668034528490324; 94_90:0.029298079536840438,94_95:460; 94_90:460
95,82.61789606351678,71.03678324489324,5.295407025566743,-0.30253179203973657,0.14359999999999995,0.1608,0.12639999999999996,4000,0.0020193735676667683,0.0020193735676667683,0.0020193735676667683,undefined,undefined
96,89.38225759949529,13.37762833448131,5.404550718701022,-0.3001654036183122,0.09140000000000004,0.09160000000000001,0.0912,4000,0.0005237074557307397,0.0005237074557307397,0.0005237074557307397,96_109:0.01746040987400016; 96_95:0.026294059446457768; 96_97:0.013584049482225524,96_109:460; 96_95:460; 96_97:460
97,65.13228988055712,24.35350309612235,5.169830489055601,-0.3044385211665954,0.06400000000000006,0.11140000000000005,0.0166,4000,0.0013645621345506692,0.0013645621345506692,0.0013645621345506692,97_98:0.05383114082743615,97_98:460
98,35.70155103756034,42.42440240296756,5.028441172574737,-0.3064823887239176,0.08979999999999999,0.16700000000000004,0.0126,4000,0.0033380679631822654,0.0033380679631822654,0.0033380679631822654,98_91:0.08424647227320807,98_91:460
99,91.24625298105431,74.19352871628541,5.188565919728062,-0.30321931911198546,0.05790000000000006,0.0826,0.0332,4000,0.00398595441980253,0.00398595441980253,0.00398595441980253,99_98:1,99_98:460
100,39.8205033632732,94.93104057833345,5.424559698357014,-0.2998178227118968,0.11060000000000003,0.11399999999999999,0.1072,4000,0.0027498660736586353,0.0027498660736586353,0.0027498660736586353,100_110:0.05852992925323264; 100_99:0.04755554180300506,100_110:940; 100_99:460
101,46.99485561233247,70.63661810115164,5.291161741799291,-0.30271601896977457,0.022299999999999986,0.03480000000000005,0.0098,4000,0.0018188422672163868,0.0018188422672163868,0.0018188422672163868,101_100:0.033785235001225766,101_100:460
102,49.96061821544975,42.244102556835756,5.224751274848518,-0.30335465187537386,0.04420000000000002,0.06840000000000002,0.02,4000,0.005154069330215729,0.005154069330215729,0.005154069330215729,102_101:0.04460854892096608,102_101:460
