#time	observable	value
29.25 	ideal_proj	3.50958226261626e-07

29.3 	ideal_proj	3.49075775544968e-07

29.35 	ideal_proj	3.47600847052721e-07

29.4 	ideal_proj	3.46697962898325e-07

29.45 	ideal_proj	3.46537252293083e-07

29.5 	ideal_proj	3.4729329549343e-07

29.55 	ideal_proj	3.49143568070139e-07

29.6 	ideal_proj	3.52266633893967e-07

29.65 	ideal_proj	3.56840127551426e-07

29.7 	ideal_proj	3.63038251789027e-07

29.75 	ideal_proj	3.71028918835552e-07

29.8 	ideal_proj	3.80970594224667e-07

29.85 	ideal_proj	3.93008670075123e-07

29.9 	ideal_proj	4.07271523913838e-07

29.95 	ideal_proj	4.23866378523098e-07

30 	ideal_proj	4.42874894732343e-07

30.05 	ideal_proj	4.64348705675054e-07

30.1 	ideal_proj	4.88305103013289e-07

30.15 	ideal_proj	5.14722863025151e-07

30.2 	ideal_proj	5.43538508882441e-07

30.25 	ideal_proj	5.74643246974299e-07

30.3 	ideal_proj	6.07880614666361e-07

30.35 	ideal_proj	6.43045161995302e-07

30.4 	ideal_proj	6.79882339271638e-07

