#time	operator	index	value
4.3	Y	3	0.351719865140478
4.3	Z	3	-0.0214257344267453
4.3	X	5	0.272967014972855
4.3	Y	5	0.483230423516131
4.3	Z	5	0.018511885916419

4.35	X	1	0.437742694648764
4.35	Y	1	0.521541504600991
4.35	Z	1	0.0267354002186447
4.35	X	3	-0.156932677793306
4.35	Y	3	0.362940220202024
4.35	Z	3	-0.0212231355579945
4.35	X	5	0.280400747745221
4.35	Y	5	0.486708227243116
4.35	Z	5	0.0187570322134215

4.4	X	1	0.447783469871785
4.4	Y	1	0.522393325709793
4.4	Z	1	0.0271430182486399
4.4	X	3	-0.154045859166286
4.4	Y	3	0.374179104189726
4.4	Z	3	-0.0210205768745358
